date,Singapore,Republic of Korea,Japan,Malaysia,Australia,Viet Nam,Philippines,Cambodia,Thailand,India,Nepal,Sri Lanka,United States of America,Canada,Germany,France,The United Kingdom,Italy,Russian Federation,Spain,Belgium,Finland,Sweden,United Arab Emirates,Egypt,Iran,Israel,Lebanon,Kuwait,Afghanistan,Bahrain,Iraq,Oman,Algeria,Austria,Croatia,Switzerland,Brazil,Denmark,Estonia,Georgia,Greece,Norway,Pakistan,Romania,North Macedonia,Belarus,Lithuania,Netherlands,New Zealand,Nigeria,Mexico,San Marino,Azerbaijan,Ecuador,Ireland,Monaco,Qatar,Armenia,Czechia,Dominican Republic,Luxembourg,Iceland,Indonesia,Andorra,Jordan,Latvia,Morocco,Portugal,Saudi Arabia,Senegal,Tunisia,Argentina,Chile,Poland,Ukraine,Bosnia and Herzegovina,Gibraltar,Hungary,Slovenia,Liechtenstein,Saint Martin,Bhutan,Cameroon,Serbia,South Africa,Colombia,Peru,Slovakia,Togo,Bulgaria,Costa Rica,Faroe Islands,Maldives,Malta,Republic of Moldova,Bangladesh,Albania,Paraguay,Brunei Darussalam,Mongolia,Cyprus,Panama,Bolivia,Jamaica,Burkina Faso,Democratic Republic of the Congo,French Polynesia,Turkey,Honduras,Cote d lvoire,Saint Vincent and the Grenadines,Cuba,Guyana,Sudan,Puerto Rico,Venezuela,Antigua and Barbuda,Trinidad and Tobago,Cayman Islands,Ethiopia,Gabon,Ghana,Guinea,Kenya,Central African Republic,Congo,Curacao,Equatorial Guinea,Eswatini,Guatemala,Kazakhstan,Mauritania,Namibia,Rwanda,Saint Lucia,Seychelles,Suriname,Uruguay,Uzbekistan,Aruba,Bahamas,Benin,Guam,Liberia,Somalia,United Republic of Tanzania,United States Virgin Islands,Barbados,Djibouti,Gambia,Greenland,Kyrgyzstan,Mauritius,Montenegro,Zambia,Bermuda,Chad,El Salvador,Fiji,New Caledonia,Nicaragua,Niger,Sint Maarten
13-Feb-21,9,326,1318,3499,6,53,1953,0,166,12194,104,802,97598,3143,6114,23782,13307,13532,14185,11690,1123,279,3569,2631,600,7120,1890,2906,851,19,790,2190,0,210,1268,379,720,51546,332,667,357,1222,247,1262,2415,354,1745,384,4172,3,1143,7650,10,191,2010,1078,3,453,145,5146,1131,157,2,6765,36,1240,773,479,2856,337,265,1049,13208,3924,5334,3094,240,9,1707,993,1,79,1,0,1622,2382,5528,8439,1448,136,506,431,0,112,138,979,326,1152,823,0,58,102,910,1244,303,50,88,0,7706,669,167,23,888,46,11,389,431,46,5,5,156,406,771,35,179,0,0,0,31,33,788,914,0,243,67,72,90,13,574,35,0,11,0,3,0,17,0,0,43,1,0,0,34,0,482,773,0,25,775,0,0,0,12,0
14-Feb-21,14,343,1310,2464,6,34,1927,0,143,11649,122,774,84553,3047,4426,19739,10972,11068,14207,5744,593,281,2771,3167,611,7390,3489,2130,798,22,640,2224,684,198,1171,198,485,44299,341,411,165,662,185,1404,1872,180,1658,221,3425,6,520,3996,3,155,1696,788,5,440,88,2883,873,181,2,6462,40,2447,424,339,1677,322,366,740,4245,3814,2543,2332,381,3,1337,385,1,0,2,0,1386,1744,4947,6457,572,51,181,390,0,125,156,381,446,1088,845,0,32,123,707,938,205,0,55,0,6287,764,256,0,806,26,17,296,484,0,5,0,788,0,718,51,75,0,0,0,0,47,208,791,197,173,76,0,0,16,631,26,0,6,0,3,0,91,0,0,114,3,112,0,41,0,453,983,0,23,0,0,0,0,5,0
15-Feb-21,9,457,1983,2186,2,42,1680,0,72,9121,105,756,66391,2432,3856,19549,9765,7351,13233,3583,2727,617,1211,3123,613,7760,5199,1739,823,4,848,2798,286,183,1168,68,1304,24759,405,617,740,698,160,1048,1331,49,1100,479,2842,1,744,2167,35,128,478,821,14,448,136,8912,795,39,0,10029,35,2312,278,121,1303,314,268,305,0,3332,5178,3143,116,4,823,244,1,0,0,0,1331,1102,4923,8093,1442,8,1050,265,0,129,102,363,396,775,599,0,33,113,487,696,270,42,91,30,7945,383,95,35,715,24,46,228,475,0,0,0,1333,288,656,21,147,0,0,17,0,41,104,692,22,272,141,32,95,9,450,19,75,0,479,4,16,90,0,18,207,9,0,0,48,6,347,811,1,19,595,0,0,0,7,13
16-Feb-21,1,621,1250,2710,5,40,1385,0,175,11610,125,722,57777,1139,7556,20133,10625,10386,12828,8856,2382,513,1902,3236,633,8011,4582,2723,964,22,771,3332,337,175,1499,274,1136,32197,527,856,486,1121,332,747,2676,355,1134,382,2690,3,1368,8237,42,74,372,744,13,446,206,12619,532,139,5,9687,17,2657,713,476,1502,322,201,780,3259,2498,8694,4286,274,4,1548,744,1,0,0,0,1810,1210,3510,3203,3168,0,1349,182,1,142,199,965,443,801,1053,0,28,81,500,412,468,0,37,6,7906,812,130,4,937,1,26,480,359,16,4,3,665,0,1256,53,174,0,0,2,0,30,720,862,20,124,110,30,0,8,451,36,25,17,0,2,0,100,0,0,63,1,55,0,55,2,411,575,0,25,0,0,0,42,4,3
17-Feb-21,11,621,1393,2998,6,18,1179,4,150,12881,96,514,57517,4653,10207,21167,12717,12074,13447,9862,2525,553,4206,3452,618,8042,4169,2479,1017,17,696,3575,277,178,1657,502,1215,55271,509,995,365,755,305,1165,2815,347,1352,496,3368,4,1073,7717,26,140,146,650,29,453,223,10953,642,268,0,9039,28,2887,946,508,2324,334,295,787,4003,2275,9073,6237,368,1,2853,1100,1,0,0,1287,2467,2320,4049,6228,2555,0,1146,430,0,116,163,1301,391,1075,1121,1,49,121,572,562,243,42,179,22,7325,744,132,5,824,30,37,111,350,43,10,0,368,242,0,68,144,0,0,3,36,67,777,930,25,135,122,27,224,9,365,51,23,0,104,2,0,127,0,3,126,25,0,0,70,0,479,854,0,35,0,0,0,0,9,12
18-Feb-21,11,561,1559,2712,1,18,1739,1,130,13193,97,517,64173,2605,9113,12519,12057,13762,13433,8616,2556,614,4965,3294,656,8066,3337,2730,979,18,648,3896,288,171,1899,365,1007,56766,549,951,388,1400,320,1272,3058,371,1386,679,4558,4,877,6978,20,154,1641,901,19,462,191,11715,1043,229,1,10614,27,1638,708,477,1944,327,328,899,6064,3828,8777,6531,354,2,3093,874,2,0,0,0,2561,2327,5103,7408,2333,203,1186,434,0,127,154,1340,406,1112,1037,0,58,107,504,789,294,31,192,14,7241,857,115,12,923,51,13,78,392,39,7,0,1321,0,941,66,283,0,0,3,17,36,730,961,17,179,119,44,53,12,483,50,52,26,0,2,0,132,0,13,151,2,41,0,83,0,489,790,2,27,0,0,3,0,3,0
19-Feb-21,14,448,1344,2936,6,15,1900,32,82,13993,88,543,68486,3315,9164,2085,12027,15479,12953,8178,2811,572,4134,3140,610,8017,3794,2255,976,5,777,4024,0,182,1709,388,1094,51879,466,787,396,1460,302,1245,2712,410,1663,604,4676,0,662,6926,32,145,1416,763,9,465,223,11297,818,217,1,8054,35,867,689,448,1940,337,279,725,7671,3797,8510,6295,402,1,2995,910,0,0,0,0,2632,1911,4824,9667,2705,97,1463,353,0,145,199,1028,350,1071,1369,0,35,111,708,1029,271,60,170,11,7419,721,213,20,859,25,33,118,462,23,3,6,837,446,476,62,226,0,0,8,0,33,665,872,13,313,94,0,0,6,544,34,40,0,0,9,3,0,0,7,39,14,0,0,59,0,454,736,2,25,523,0,0,0,7,14
20-Feb-21,12,416,1196,2461,2,6,2223,17,92,14264,80,519,73163,3089,7676,28726,10406,14931,12742,7972,1555,318,4028,3158,600,7922,1255,2323,862,24,752,3273,0,164,2093,431,691,51050,434,583,258,1424,338,1340,2721,447,1668,481,4539,2,645,6741,20,193,1821,988,18,449,168,6778,904,182,3,7300,27,2200,1069,444,1570,325,252,903,7886,3906,7038,4489,512,1,2912,960,1,0,0,1068,2442,1690,4476,7719,1686,86,548,437,0,157,130,1062,327,1153,1062,0,52,107,876,1152,343,20,116,0,7857,772,89,4,937,19,16,211,333,50,0,3,841,0,491,87,152,0,206,0,51,22,656,804,12,302,59,240,64,16,625,22,0,0,0,1,0,257,0,10,30,0,33,0,54,0,474,691,0,18,0,0,0,0,8,0
21-Feb-21,11,332,1090,3297,6,15,1887,35,89,14199,125,518,65987,2715,4369,22181,9834,13452,12604,4014,805,355,2781,2250,608,7931,3112,1685,768,13,575,3187,868,153,1657,260,527,57472,474,829,147,2684,216,1328,2419,254,1322,263,4669,7,521,3430,2,144,1576,679,8,459,104,4073,960,170,0,10180,27,3917,410,207,1186,315,297,719,5944,3615,3890,3206,269,0,2623,419,4,0,0,0,2518,1429,5017,6376,649,51,227,549,0,161,193,507,366,1184,1047,0,55,107,698,1095,458,14,0,0,6546,418,112,5,1039,42,28,249,489,0,10,0,949,0,597,92,208,0,0,0,0,25,239,712,12,188,65,218,73,2,786,27,0,0,291,4,0,128,0,4,38,2,11,0,44,0,430,609,0,55,0,0,0,0,0,0
22-Feb-21,10,357,859,2192,4,12,2283,25,95,10584,110,492,55524,2351,3883,20162,10641,9630,11823,2669,3338,623,1599,2105,623,8263,4811,1541,899,29,721,3864,330,177,1225,72,1407,29026,593,962,493,2699,221,1160,1634,123,1144,506,4179,4,542,2038,44,156,295,686,15,463,166,11436,420,35,0,9775,13,4550,274,108,549,327,172,575,9126,3549,6310,4182,343,0,1628,249,3,63,1,0,2956,792,4244,7410,1998,29,1925,239,0,108,221,655,399,1039,987,0,30,131,484,521,297,50,0,8,8104,600,13,2,838,21,31,173,465,16,6,0,735,331,506,92,105,1,0,21,0,18,119,700,15,259,146,57,63,12,652,36,121,52,0,7,8,229,0,0,57,2,0,0,72,0,369,524,0,19,689,0,0,0,7,6
23-Feb-21,4,439,1011,2468,7,8,1412,40,93,13742,94,458,56117,3865,8007,20736,8489,13314,11749,6834,2918,625,2542,3005,633,8330,4443,2723,1015,18,675,4181,297,185,1890,343,1258,26986,614,1068,443,2147,411,1050,3382,509,972,651,3809,4,571,8587,47,72,812,575,19,455,273,15861,328,180,0,7533,27,4139,669,446,1032,335,143,844,7477,2308,12146,5850,515,4,2855,903,6,0,0,0,3257,998,3401,3448,3547,118,1800,208,0,124,226,1133,428,1021,940,0,32,176,566,884,147,21,65,8,9107,642,85,6,836,7,48,219,477,0,0,3,716,0,486,0,194,0,195,7,54,32,783,809,20,154,126,7,0,1,495,32,18,6,200,0,2,198,0,10,19,26,58,0,24,7,569,555,0,14,0,0,0,36,0,9
24-Feb-21,7,395,1086,3545,2,9,1549,64,72,16738,112,466,70714,2752,11869,20752,9938,16424,11198,7374,2750,599,5407,3102,644,8270,4375,3513,1001,16,653,4306,311,182,1967,688,1077,62715,540,1152,362,1913,445,1196,3337,715,1279,555,4368,3,655,7436,36,223,2999,574,12,459,282,13817,673,321,0,8493,36,4024,983,419,1480,353,211,662,3596,2555,12142,8147,577,2,4385,1095,7,0,0,0,3460,1862,3926,6740,2438,82,1733,423,0,184,192,1610,410,1021,1132,0,46,143,718,1204,193,19,0,8,9561,810,171,8,699,25,32,43,441,22,4,0,977,350,0,93,280,0,0,2,0,58,692,869,28,80,118,0,98,11,663,24,43,19,0,2,4,105,0,24,61,0,28,0,66,0,635,902,4,22,0,1,0,0,0,5
25-Feb-21,10,387,919,1924,8,9,2264,43,45,16577,112,497,72562,2857,9997,12393,9985,19886,11086,6476,2644,629,4977,3025,589,8206,3820,3469,1019,16,637,4074,288,161,2445,544,1119,66588,547,1203,337,1784,461,1361,3923,582,1191,651,4985,3,634,6808,50,220,2390,613,12,465,283,14605,746,195,1,8232,24,3827,813,386,1160,356,288,855,7363,4472,11539,8003,757,0,4668,859,2,0,0,0,3588,1676,3953,7302,2645,89,1822,399,0,133,258,1736,470,986,1114,0,30,199,896,1339,248,27,0,9,9572,947,0,7,670,5,31,100,459,10,4,0,878,0,428,100,277,0,0,9,105,49,378,906,21,230,110,7,0,12,901,31,40,11,0,1,7,138,0,10,55,8,31,0,51,0,583,687,0,30,0,0,2,0,0,3
26-Feb-21,13,415,1067,2253,11,5,2650,26,72,16488,81,460,71782,3091,9762,2277,8523,20499,11534,6177,2800,688,4831,3498,601,8103,3820,3373,1022,11,632,4336,0,183,1889,505,1080,65998,493,1569,373,1790,527,1541,3761,548,1602,667,5089,1,600,6731,45,126,0,776,10,469,283,14810,576,236,1,6208,23,3644,725,480,1027,346,290,666,10541,4585,12100,8172,469,1,4948,920,1,35,0,0,3339,1654,3683,7923,2848,93,1681,418,0,118,237,1452,407,916,1285,1,35,272,682,1103,204,25,0,8,9205,749,133,4,875,28,17,311,426,55,7,7,0,330,913,109,0,0,0,3,0,26,672,860,0,218,136,0,0,9,821,32,29,12,0,4,1,0,0,13,42,2,0,0,43,0,599,0,2,0,631,2,1,0,0,1
27-Feb-21,12,355,1201,2364,7,6,2913,39,70,16752,78,352,73485,3255,7890,27422,7434,18916,11359,6464,1487,405,4583,3434,588,7975,1443,3100,844,7,651,3543,0,155,2496,520,723,65169,425,1201,248,1630,493,1315,3432,720,1459,363,4922,4,341,6835,30,219,1430,738,11,460,265,7865,804,202,1,5560,27,2584,827,416,1071,338,224,651,5469,4489,10099,5833,711,1,4469,949,5,0,0,0,3210,1447,3567,7641,1815,121,1079,427,0,196,263,1518,385,986,1414,0,41,243,398,1069,346,43,647,0,9193,668,203,26,720,28,31,114,424,25,7,0,1941,0,0,105,591,0,0,0,48,30,521,849,0,220,101,207,30,12,847,50,0,23,0,1,0,304,0,10,45,3,20,0,44,0,550,0,0,39,0,0,0,0,0,0
28-Feb-21,11,355,1033,2437,5,16,2105,15,80,15510,73,310,67609,2724,4732,20412,6035,17455,11571,3212,711,422,3107,2930,595,8010,3058,2258,962,19,617,3248,908,132,2225,356,547,61602,479,1028,160,1269,381,1176,2830,305,1347,245,4634,2,240,3515,0,278,3556,612,3,467,158,4597,608,124,1,6680,17,4594,376,244,718,322,265,662,3168,4207,4786,4285,448,2,4326,454,4,0,0,1965,2809,1168,3343,7500,842,50,332,365,0,186,175,597,585,952,934,0,45,447,664,656,446,0,121,0,8424,843,123,0,618,37,22,253,444,0,1,0,1019,1,1437,98,325,0,0,0,0,12,207,632,8,203,60,0,26,6,820,40,0,9,0,1,0,266,0,0,44,1,21,0,22,9,514,1363,0,0,0,0,0,0,0,0
1-Mar-21,12,344,731,1828,8,24,2031,24,42,12286,78,318,51704,2307,3943,20453,5455,13114,10565,2242,3211,871,1242,2526,586,8510,4866,1888,1179,26,644,3599,312,163,1401,91,1419,34027,597,1111,461,1176,392,1392,2096,233,961,455,3749,4,360,2104,45,270,212,687,9,473,240,12354,381,53,1,5712,23,6068,272,112,394,317,212,392,4658,4145,7937,5336,223,1,2764,245,1,0,0,0,3469,566,3555,5942,2077,32,2588,200,0,165,336,994,515,764,937,1,48,302,470,463,336,48,49,27,9891,550,37,72,811,35,26,287,377,43,8,6,900,284,0,13,152,0,0,22,90,11,111,671,20,186,136,34,0,10,632,35,87,7,0,1,4,135,0,0,30,21,0,0,57,0,435,468,0,13,0,0,0,0,0,6
2-Mar-21,8,444,852,1555,8,3,2065,34,35,14989,87,356,51039,3530,9019,19786,6391,17083,10535,5383,2757,756,2827,2721,581,8495,4387,3098,1341,11,492,4690,361,175,2192,394,1230,35742,603,1454,360,2353,551,1163,3950,726,869,516,3965,1,479,8624,38,477,358,369,8,463,360,16810,203,151,4,6808,19,5124,645,393,691,302,0,562,6653,2742,15698,7235,727,0,4211,730,5,0,0,0,4157,856,3570,3134,3357,153,2403,180,0,136,233,1400,614,892,974,0,32,288,505,757,239,17,0,15,11837,681,0,0,997,10,36,151,429,0,3,3,841,0,0,76,345,0,0,1,0,61,0,782,28,149,125,155,0,4,595,45,17,6,437,5,0,126,0,24,47,2,0,0,48,0,587,555,8,13,0,0,0,34,0,3
3-Mar-21,23,424,1192,1745,10,7,1775,31,54,17407,107,384,54726,2714,11912,21912,6385,20884,11385,5891,2752,733,6189,2692,577,8525,4670,3463,1409,5,738,5173,358,163,2452,747,1240,59925,548,1417,133,2702,639,1388,4278,802,1311,533,5023,6,467,6917,38,319,2747,566,8,471,491,15262,572,268,0,7264,40,5335,919,594,979,331,305,777,7855,3040,15250,10057,894,4,6278,1211,5,0,0,0,4056,1447,4339,5358,2800,102,1154,428,0,167,362,1550,619,851,1082,0,44,323,599,790,265,24,285,23,11520,773,494,17,914,31,39,30,389,0,1,0,1161,405,326,73,331,0,359,5,115,17,758,850,17,115,87,234,231,6,582,29,30,9,0,3,3,209,0,25,25,13,23,1,54,1,624,533,0,57,625,4,0,0,0,1
4-Mar-21,19,398,1180,2063,6,6,2444,23,79,16838,120,350,65512,2812,10580,13157,6573,22865,11024,5952,2682,638,4871,2742,587,8404,3658,3369,1716,52,588,5043,369,168,2400,667,1063,71704,489,1534,390,2219,659,1519,4271,721,1174,451,4092,0,708,6527,29,314,263,462,16,475,442,14668,619,206,1,6971,28,5733,646,394,290,375,0,635,3556,4567,15829,10155,910,0,6369,1022,2,0,0,0,3866,1404,3047,6672,2423,135,2198,376,0,118,283,1800,635,847,1341,1,77,384,722,834,341,32,0,7,11322,342,0,0,807,22,22,102,449,0,6,1,980,0,0,137,528,0,0,4,0,26,839,901,0,169,136,24,0,14,903,46,35,27,0,2,0,123,0,9,23,8,0,0,41,1,564,597,5,33,0,0,0,0,0,4
5-Mar-21,9,418,1164,2154,18,13,3040,21,64,18327,47,376,65342,2832,9557,2364,5946,24036,11022,5605,2731,630,4882,3072,579,8367,3708,3202,1613,13,657,5127,0,187,2350,590,1278,75102,473,1540,355,2215,601,1579,4342,841,1482,480,4662,9,371,6285,26,365,1335,522,12,469,508,13179,695,186,2,5767,22,4584,746,420,1489,384,210,713,11767,5331,14857,9144,621,0,7269,885,1,27,1,0,4071,1313,3565,4878,2522,105,3004,403,0,98,345,1788,540,780,1439,0,8,273,540,969,332,20,93,0,11302,477,0,13,777,51,36,199,577,44,4,0,1118,0,890,129,400,0,0,11,0,26,626,874,15,0,92,11,41,6,871,44,36,9,0,1,0,0,0,10,23,20,24,0,55,5,580,654,3,0,309,0,0,0,0,1
6-Mar-21,13,416,1064,1680,10,8,3437,34,65,18711,66,359,63839,3370,8103,29327,6039,23641,10595,5729,1510,433,4069,2959,588,8212,1876,3158,1318,7,612,4068,0,156,2764,658,765,75495,457,1319,234,2301,703,1714,4064,722,1329,392,5312,1,195,5990,13,353,1873,539,10,460,422,9134,573,196,3,5826,21,3481,595,407,1007,382,385,672,4860,5033,13574,7167,985,1,6201,926,2,0,0,0,3519,1227,3371,8447,1286,93,1426,347,0,131,182,1620,606,777,1501,1,67,298,462,937,527,30,129,0,11770,443,1650,0,750,30,31,261,396,0,2,3,957,263,853,120,633,24,0,0,119,18,1461,854,42,411,0,29,60,7,984,51,0,7,0,1,7,191,0,0,31,4,0,0,44,13,599,670,1,72,0,0,0,0,0,0
7-Mar-21,13,346,1036,1683,7,3,3271,24,71,18599,89,344,57348,2325,5011,23466,5177,20765,10253,2860,786,396,3454,2613,581,8010,2363,2377,1144,29,476,3359,1059,130,2246,394,582,69609,459,1180,147,1142,465,1780,3288,331,1079,214,4508,6,269,3073,49,403,1560,525,4,474,337,3993,587,141,0,6894,23,6302,322,249,682,357,225,676,2922,5302,6170,5572,400,3,2696,384,2,0,0,3274,3042,862,3663,6670,396,49,497,416,0,125,201,647,845,819,1158,1,108,303,734,653,723,28,72,0,11187,0,252,5,858,43,30,305,529,19,3,0,1109,108,373,130,465,0,0,0,0,11,223,670,0,153,83,23,29,5,1081,43,0,13,0,0,0,280,0,0,47,12,0,0,33,2,545,410,0,16,0,0,9,0,88,0
8-Mar-21,13,446,679,1529,9,12,3353,49,60,15388,59,304,43368,2488,4252,23706,4712,13902,9445,2050,3685,834,1451,2483,591,8313,3796,2283,1326,0,653,4468,449,148,1947,94,1702,80508,602,1308,139,1165,572,1592,2280,316,930,495,3884,4,400,1994,46,195,115,437,5,468,182,10682,279,30,3,6389,27,7413,194,102,365,351,102,313,5058,4748,9954,3261,393,2,6494,210,0,0,0,0,4091,638,3411,6212,2207,28,2995,216,2,115,248,350,912,683,1074,0,36,352,357,323,878,0,86,23,13215,709,144,0,873,35,49,185,453,16,4,0,995,390,0,242,337,0,0,56,42,4,210,575,31,157,150,5,10,6,827,28,101,12,267,2,0,117,0,0,21,11,0,0,23,0,403,234,0,16,0,3,0,0,1,4
9-Mar-21,6,470,1058,1280,15,2,2662,64,39,17921,104,342,42982,4124,9146,23945,5766,19749,9079,5118,3381,771,1981,2373,622,8554,3128,3939,1157,18,545,4610,427,161,2523,491,1388,32321,642,1482,513,3215,846,1353,4989,871,1073,464,4286,1,346,7037,32,297,496,311,20,471,340,15381,252,144,2,5633,20,7072,472,508,847,390,0,614,7307,3531,17260,6377,1251,0,5653,743,0,0,0,0,4576,991,2205,3291,3600,82,3502,188,0,110,501,873,1018,629,1817,1,109,420,402,463,561,6,0,13,13755,514,0,0,1041,7,70,120,436,14,0,0,1202,0,0,0,479,0,150,6,0,3,793,697,25,150,120,31,0,3,863,21,17,1,163,1,0,139,0,30,48,24,0,0,34,0,615,242,2,21,739,0,3,40,0,4
10-Mar-21,10,465,1272,1448,14,3,2877,39,58,22854,97,304,54038,2820,14356,26255,5926,22409,9270,5671,3387,822,5928,2204,645,8603,2842,3581,1333,23,628,4846,426,0,2412,962,1385,70764,546,1956,395,2633,798,1786,4564,912,609,610,5258,6,394,5925,34,515,1727,631,14,473,748,14565,390,234,1,5144,41,6649,639,453,642,386,236,719,7693,3885,21045,9084,1110,6,8312,960,7,0,0,0,4590,1477,3511,5556,1978,57,2774,372,0,124,283,1753,1051,631,2125,1,80,415,523,885,808,43,111,14,14556,265,697,7,772,33,64,68,547,0,0,9,1543,298,272,296,713,0,0,17,0,12,830,800,20,114,67,0,11,5,827,79,50,16,0,3,2,136,0,11,0,46,92,0,52,0,655,436,0,17,138,0,4,0,19,2
11-Mar-21,8,488,1288,1647,15,6,3741,62,81,23285,48,297,61809,3221,12834,17026,6753,25673,9794,5525,3493,780,5328,2087,639,8308,2553,3518,1505,42,653,5170,0,308,2871,777,1340,79876,588,1357,332,2570,855,2258,5236,947,837,363,5297,1,0,5472,30,608,1116,592,13,468,818,11266,755,264,2,6412,69,8300,638,464,627,390,176,627,8204,5563,18775,12946,1338,1,9011,862,1,0,0,0,4595,1474,3588,7434,2301,0,3121,412,0,114,329,1896,1066,602,2028,0,103,431,542,841,695,45,0,8,14046,934,483,4,778,81,53,46,475,20,7,0,1332,0,0,164,829,0,0,32,85,12,750,964,9,180,99,39,87,5,957,45,50,22,0,2,0,107,0,6,20,7,0,0,63,50,572,580,7,15,137,0,7,0,5,1
12-Mar-21,10,490,1296,1575,12,15,4571,39,78,24882,60,314,60299,3018,12674,4135,6609,26824,9908,5366,3752,808,5332,2250,639,8088,2413,2930,1356,0,744,4622,0,157,3055,823,1342,75412,491,1586,344,2405,780,2701,5010,868,1186,622,5975,5,686,5301,25,576,1259,646,22,455,795,14987,529,178,3,4607,29,7705,632,431,577,360,198,640,7849,5973,21049,13276,1170,3,9444,772,4,0,0,0,4668,1225,4579,7114,2363,216,3159,473,0,94,298,1785,1014,681,1814,0,169,383,474,778,419,30,108,10,14941,985,313,0,762,65,41,356,481,63,10,3,0,347,0,220,750,0,0,53,0,10,831,1057,16,179,0,25,45,7,1233,89,45,20,0,9,4,0,0,0,19,2,88,0,63,0,576,327,1,28,133,0,7,0,0,1
13-Mar-21,8,459,1288,1470,10,3,4988,41,170,25320,53,307,63588,3476,10790,38276,5534,26062,10083,5818,2174,495,4995,2159,641,7802,787,3523,1211,26,579,4054,0,135,3033,823,923,85663,464,935,268,2512,950,2338,4964,1030,1182,408,6375,1,205,5189,0,733,1450,543,9,483,486,7043,164,191,4,4714,0,4144,578,451,564,351,157,640,6278,5894,17259,9012,1058,4,8863,852,6,31,0,0,4092,1541,4078,8039,1268,96,2019,376,1,96,268,1801,1159,690,1766,0,128,398,451,1084,525,45,92,0,15082,741,480,6,639,76,9,160,509,17,16,5,2844,0,1025,0,870,0,0,0,106,9,705,1101,0,215,198,23,41,15,1357,86,0,22,0,1,0,126,0,6,19,16,0,0,32,0,558,234,3,14,139,0,3,0,4,0
14-Mar-21,17,379,1033,1354,5,1,4890,20,78,26291,79,331,52315,2968,6604,30555,4618,21315,9437,2832,1383,435,3953,1992,644,7593,1405,3086,1063,0,597,3866,1610,122,2525,561,703,76178,488,1279,159,1626,737,2664,4383,539,995,261,5953,7,120,2676,0,603,1555,384,1,485,317,3344,429,180,4,5589,38,8053,297,305,541,348,166,577,3697,5731,10896,6792,1031,0,7706,482,3,0,0,0,4226,1006,4465,5353,457,0,679,480,0,94,213,753,1773,661,1479,7,122,374,415,680,587,22,76,0,13378,664,349,0,914,52,23,235,593,1,0,0,1413,0,0,259,431,0,0,0,0,3,202,1020,28,175,0,42,59,10,1059,111,0,27,0,0,0,244,0,0,13,16,80,0,67,79,542,323,0,21,0,0,2,0,3,0
15-Mar-21,12,363,782,1208,13,5,5394,105,149,24492,114,286,47253,2956,5480,30439,5089,15267,9393,1973,5256,892,1039,1898,631,7980,2129,1505,1332,10,682,4901,556,145,1908,129,1923,43812,644,1462,537,1134,698,2253,2972,284,947,662,5502,1,238,1562,53,376,277,575,13,481,585,10646,254,49,4,5414,23,9417,178,159,256,345,104,290,0,5121,14396,9642,582,0,4926,205,2,0,0,0,4634,613,4062,4443,1578,0,4637,267,0,153,313,861,1719,543,942,0,127,218,278,385,806,6,63,19,15503,445,255,1,734,39,43,193,574,0,14,0,1151,285,223,0,731,4,0,195,0,2,133,961,19,224,0,22,83,2,1558,65,123,16,0,5,0,138,0,0,17,26,0,0,73,0,450,153,0,19,291,0,0,0,5,4
16-Mar-21,11,469,1025,1063,7,1,4428,75,248,28903,94,338,43336,3890,13435,30375,5294,20396,8998,5584,4599,767,2715,2018,640,8380,1566,3480,1314,21,686,5267,587,130,2759,691,1653,36239,752,1783,382,1533,1107,2511,6118,999,876,604,4942,3,179,2144,45,980,356,349,15,479,854,14058,495,184,3,6825,30,8910,643,526,384,354,66,549,6164,4551,25052,11833,1606,0,3456,921,3,0,0,0,5201,933,2740,6568,2892,251,4374,176,0,142,211,1688,1865,475,1400,3,130,475,236,670,602,0,23,15,16749,648,212,0,792,27,25,216,535,20,5,6,1490,0,243,121,1064,39,0,28,41,4,971,1161,30,42,0,0,0,4,1171,115,26,11,317,0,0,109,0,0,21,42,0,0,55,14,533,290,5,16,154,0,2,35,5,3
17-Mar-21,9,445,1473,1219,16,7,4383,36,92,35871,107,313,51714,2821,17504,33123,5758,23059,9803,6112,4835,743,6787,2051,645,7802,1539,3544,1504,28,768,5663,548,148,2871,1445,1824,83926,672,1700,369,3465,1007,2351,6186,1293,1124,597,5908,0,187,6674,43,840,2744,557,6,489,1024,12058,570,296,2,6570,41,9535,818,466,673,393,192,766,8235,4430,27278,15053,1726,6,6502,1114,3,0,0,0,5446,1531,3716,8630,2040,172,4201,431,0,186,243,1916,2187,446,1934,1,158,382,425,929,821,48,152,5,18912,590,162,0,727,51,80,67,540,9,2,0,1704,352,193,313,1279,0,235,100,0,14,6,1243,34,80,337,16,39,6,908,113,61,25,0,3,12,163,0,25,16,49,103,0,98,5,557,262,2,13,0,0,0,0,34,3
